t;U;U
[s];[V];[V]

11,010;0,03;0,03
11,020;0,03;0,04
11,030;0,03;0,04
11,040;0,03;0,04
11,050;0,03;0,05
11,060;0,03;0,05
11,070;0,03;0,06
11,080;0,03;0,06
11,090;0,03;0,06
11,100;0,03;0,07
11,110;0,03;0,07
11,120;0,03;0,08
11,130;0,03;0,08
11,140;0,03;0,08
11,150;0,03;0,09
11,160;0,03;0,09
11,170;0,03;0,09
11,180;0,03;0,10
11,190;0,03;0,10
11,200;0,03;0,10
11,210;0,03;0,11
11,220;0,03;0,11
11,230;0,03;0,12
11,240;0,03;0,12
11,250;0,03;0,12
11,260;0,03;0,12
11,270;0,03;0,13
11,280;0,03;0,13
11,290;0,03;0,13
11,300;0,03;0,13
11,310;0,03;0,13
11,320;0,03;0,14
11,330;0,03;0,14
11,340;0,03;0,14
11,350;0,03;0,14
11,360;0,03;0,14
11,370;0,03;0,14
11,380;0,03;0,14
11,390;0,03;0,14
11,400;0,03;0,14
11,410;0,03;0,14
11,420;0,03;0,14
11,430;0,03;0,14
11,440;0,03;0,14
11,450;0,03;0,14
11,460;0,03;0,14
11,470;0,03;0,14
11,480;0,03;0,14
11,490;0,03;0,14
11,500;0,03;0,13
11,510;0,03;0,13
11,520;0,03;0,13
11,530;0,04;0,13
11,540;0,04;0,12
11,550;0,03;0,12
11,560;0,04;0,12
11,570;0,04;0,12
11,580;0,04;0,11
11,590;0,04;0,11
11,600;0,04;0,11
11,610;0,04;0,11
11,620;0,04;0,10
11,630;0,04;0,10
11,640;0,04;0,09
11,650;0,04;0,09
11,660;0,04;0,09
11,670;0,04;0,08
11,680;0,04;0,08
11,690;0,04;0,08
11,700;0,04;0,07
11,710;0,04;0,07
11,720;0,04;0,06
11,730;0,04;0,06
11,740;0,04;0,05
11,750;0,04;0,05
11,760;0,04;0,05
11,770;0,04;0,04
11,780;0,04;0,04
11,790;0,04;0,03
11,800;0,04;0,03
11,810;0,04;0,02
11,820;0,04;0,02
11,830;0,03;0,01
11,840;0,03;0,01
11,850;0,03;0,00
11,860;0,03;-0,00
11,870;0,03;-0,01
11,880;0,03;-0,01
11,890;0,03;-0,02
11,900;0,03;-0,02
11,910;0,03;-0,03
11,920;0,03;-0,03
11,930;0,03;-0,04
11,940;0,03;-0,04
11,950;0,03;-0,05
11,960;0,03;-0,05
11,970;0,03;-0,06
11,980;0,03;-0,06
11,990;0,03;-0,07
12,000;0,03;-0,07
12,010;0,03;-0,07
12,020;0,03;-0,08
12,030;0,03;-0,08
12,040;0,02;-0,09
12,050;0,02;-0,09
12,060;0,02;-0,09
12,070;0,02;-0,10
12,080;0,02;-0,10
12,090;0,02;-0,10
12,100;0,02;-0,10
12,110;0,02;-0,11
12,120;0,02;-0,11
12,130;0,02;-0,11
12,140;0,02;-0,11
12,150;0,02;-0,12
12,160;0,02;-0,12
12,170;0,02;-0,12
12,180;0,02;-0,12
12,190;0,02;-0,12
12,200;0,02;-0,13
12,210;0,01;-0,13
12,220;0,01;-0,13
12,230;0,01;-0,13
12,240;0,01;-0,13
12,250;0,01;-0,13
12,260;0,01;-0,13
12,270;0,01;-0,13
12,280;0,01;-0,13
12,290;0,01;-0,13
12,300;0,01;-0,13
12,310;0,00;-0,13
12,320;0,00;-0,13
12,330;0,00;-0,13
12,340;0,00;-0,13
12,350;-0,00;-0,13
12,360;-0,00;-0,13
12,370;-0,00;-0,13
12,380;-0,00;-0,13
12,390;-0,01;-0,13
12,400;-0,01;-0,13
12,410;-0,01;-0,13
12,420;-0,01;-0,13
12,430;-0,01;-0,13
12,440;-0,01;-0,12
12,450;-0,01;-0,12
12,460;-0,01;-0,12
12,470;-0,01;-0,12
12,480;-0,01;-0,12
12,490;-0,01;-0,11
12,500;-0,02;-0,11
12,510;-0,02;-0,11
12,520;-0,02;-0,10
12,530;-0,02;-0,10
12,540;-0,02;-0,10
12,550;-0,02;-0,10
12,560;-0,02;-0,09
12,570;-0,02;-0,09
12,580;-0,02;-0,09
12,590;-0,02;-0,08
12,600;-0,02;-0,08
12,610;-0,02;-0,08
12,620;-0,02;-0,07
12,630;-0,02;-0,07
12,640;-0,02;-0,06
12,650;-0,02;-0,06
12,660;-0,02;-0,06
12,670;-0,02;-0,05
12,680;-0,02;-0,05
12,690;-0,02;-0,04
12,700;-0,02;-0,04
12,710;-0,02;-0,03
12,720;-0,02;-0,03
12,730;-0,02;-0,03
12,740;-0,02;-0,02
12,750;-0,02;-0,02
12,760;-0,02;-0,01
12,770;-0,02;-0,01
12,780;-0,03;-0,01
12,790;-0,03;-0,00
12,800;-0,03;0,00
12,810;-0,02;0,01
12,820;-0,03;0,01
12,830;-0,03;0,02
12,840;-0,03;0,02
12,850;-0,02;0,02
12,860;-0,02;0,03
12,870;-0,02;0,03
12,880;-0,02;0,03
12,890;-0,02;0,04
12,900;-0,02;0,04
12,910;-0,02;0,05
12,920;-0,02;0,05
12,930;-0,02;0,05
12,940;-0,02;0,06
12,950;-0,02;0,06
12,960;-0,02;0,06
12,970;-0,02;0,07
12,980;-0,01;0,07
12,990;-0,01;0,08
13,000;-0,01;0,08
13,010;-0,01;0,08
13,020;-0,01;0,09
13,030;-0,01;0,09
13,040;-0,00;0,09
13,050;-0,00;0,10
13,060;0,00;0,10
13,070;0,00;0,10
13,080;0,01;0,10
13,090;0,01;0,11
13,100;0,01;0,11
13,110;0,01;0,11
13,120;0,01;0,11
13,130;0,01;0,12
13,140;0,02;0,12
13,150;0,02;0,12
13,160;0,02;0,12
13,170;0,02;0,12
13,180;0,02;0,12
13,190;0,02;0,12
13,200;0,02;0,12
13,210;0,03;0,12
13,220;0,03;0,12
13,230;0,03;0,12
13,240;0,03;0,12
13,250;0,04;0,12
13,260;0,04;0,12
13,270;0,04;0,12
13,280;0,04;0,12
13,290;0,04;0,12
13,300;0,04;0,12
13,310;0,05;0,12
13,320;0,05;0,12
13,330;0,05;0,11
13,340;0,05;0,11
13,350;0,05;0,11
13,360;0,05;0,11
13,370;0,05;0,10
13,380;0,05;0,10
13,390;0,05;0,10
13,400;0,05;0,09
13,410;0,05;0,09
13,420;0,06;0,09
13,430;0,06;0,09
13,440;0,06;0,08
13,450;0,06;0,08
13,460;0,06;0,08
13,470;0,06;0,08
13,480;0,06;0,07
13,490;0,06;0,07
13,500;0,07;0,07
13,510;0,07;0,07
13,520;0,07;0,06
13,530;0,07;0,06
13,540;0,07;0,06
13,550;0,07;0,05
13,560;0,07;0,05
13,570;0,07;0,05
13,580;0,07;0,04
13,590;0,07;0,04
13,600;0,07;0,04
13,610;0,07;0,03
13,620;0,07;0,03
13,630;0,07;0,03
13,640;0,07;0,02
13,650;0,07;0,02
13,660;0,07;0,02
13,670;0,07;0,01
13,680;0,07;0,01
13,690;0,07;0,01
13,700;0,07;0,00
13,710;0,07;-0,00
13,720;0,07;-0,01
13,730;0,07;-0,01
13,740;0,07;-0,01
13,750;0,07;-0,02
13,760;0,07;-0,02
13,770;0,07;-0,03
13,780;0,07;-0,03
13,790;0,07;-0,03
13,800;0,06;-0,04
13,810;0,06;-0,04
13,820;0,06;-0,04
13,830;0,06;-0,04
13,840;0,06;-0,05
13,850;0,06;-0,05
13,860;0,05;-0,06
13,870;0,05;-0,06
13,880;0,05;-0,06
13,890;0,05;-0,06
13,900;0,05;-0,07
13,910;0,04;-0,07
13,920;0,04;-0,07
13,930;0,04;-0,08
13,940;0,04;-0,08
13,950;0,03;-0,08
13,960;0,03;-0,08
13,970;0,03;-0,08
13,980;0,03;-0,08
13,990;0,03;-0,09
14,000;0,02;-0,09
14,010;0,02;-0,09
14,020;0,02;-0,09
14,030;0,02;-0,09
14,040;0,01;-0,09
14,050;0,01;-0,09
14,060;0,01;-0,09
14,070;0,01;-0,09
14,080;0,00;-0,09
14,090;0,00;-0,09
14,100;-0,00;-0,09
14,110;-0,00;-0,10
14,120;-0,01;-0,10
14,130;-0,01;-0,10
14,140;-0,01;-0,10
14,150;-0,01;-0,10
14,160;-0,02;-0,10
14,170;-0,02;-0,10
14,180;-0,02;-0,10
14,190;-0,03;-0,10
14,200;-0,03;-0,10
14,210;-0,03;-0,10
14,220;-0,03;-0,10
14,230;-0,04;-0,10
14,240;-0,04;-0,10
14,250;-0,04;-0,10
14,260;-0,04;-0,10
14,270;-0,05;-0,10
14,280;-0,05;-0,10
14,290;-0,05;-0,10
14,300;-0,05;-0,10
14,310;-0,06;-0,10
14,320;-0,06;-0,09
14,330;-0,06;-0,09
14,340;-0,06;-0,09
14,350;-0,06;-0,09
14,360;-0,07;-0,09
14,370;-0,07;-0,09
14,380;-0,07;-0,09
14,390;-0,07;-0,08
14,400;-0,07;-0,08
14,410;-0,07;-0,08
14,420;-0,07;-0,08
14,430;-0,08;-0,08
14,440;-0,08;-0,07
14,450;-0,08;-0,07
14,460;-0,08;-0,07
14,470;-0,08;-0,07
14,480;-0,08;-0,06
14,490;-0,08;-0,06
14,500;-0,08;-0,06
14,510;-0,08;-0,05
14,520;-0,08;-0,05
14,530;-0,08;-0,05
14,540;-0,08;-0,04
14,550;-0,08;-0,04
14,560;-0,08;-0,04
14,570;-0,08;-0,03
14,580;-0,08;-0,03
14,590;-0,08;-0,03
14,600;-0,08;-0,02
14,610;-0,08;-0,02
14,620;-0,08;-0,01
14,630;-0,08;-0,01
14,640;-0,08;-0,01
14,650;-0,08;-0,00
14,660;-0,08;0,00
14,670;-0,08;0,00
14,680;-0,08;0,01
14,690;-0,08;0,01
14,700;-0,08;0,01
14,710;-0,08;0,02
14,720;-0,07;0,02
14,730;-0,07;0,02
14,740;-0,07;0,03
14,750;-0,07;0,03
14,760;-0,07;0,03
14,770;-0,07;0,04
14,780;-0,06;0,04
14,790;-0,06;0,04
14,800;-0,06;0,05
14,810;-0,06;0,05
14,820;-0,05;0,05
14,830;-0,05;0,05
14,840;-0,05;0,05
14,850;-0,05;0,06
14,860;-0,04;0,06
14,870;-0,04;0,06
14,880;-0,04;0,06
14,890;-0,04;0,06
14,900;-0,03;0,07
14,910;-0,03;0,07
14,920;-0,03;0,07
14,930;-0,02;0,07
14,940;-0,02;0,07
14,950;-0,02;0,07
14,960;-0,01;0,08
14,970;-0,01;0,08
14,980;-0,01;0,08
14,990;-0,01;0,08
15,000;-0,00;0,08
15,010;0,00;0,08
15,020;0,01;0,08
15,030;0,01;0,08
15,040;0,01;0,08
15,050;0,02;0,08
15,060;0,02;0,08
15,070;0,02;0,08
15,080;0,02;0,08
15,090;0,03;0,08
15,100;0,03;0,08
15,110;0,03;0,08
15,120;0,04;0,08
15,130;0,04;0,08
15,140;0,04;0,08
15,150;0,05;0,08
15,160;0,05;0,08
15,170;0,05;0,08
15,180;0,06;0,08
15,190;0,06;0,08
15,200;0,06;0,08
15,210;0,06;0,08
15,220;0,07;0,08
15,230;0,07;0,07
15,240;0,07;0,07
15,250;0,08;0,07
15,260;0,08;0,07
15,270;0,08;0,07
15,280;0,09;0,07
15,290;0,09;0,07
15,300;0,09;0,06
15,310;0,09;0,06
15,320;0,10;0,06
15,330;0,10;0,06
15,340;0,10;0,06
15,350;0,11;0,05
15,360;0,11;0,05
15,370;0,11;0,05
15,380;0,11;0,05
15,390;0,12;0,05
15,400;0,12;0,04
15,410;0,12;0,04
15,420;0,12;0,04
15,430;0,12;0,04
15,440;0,13;0,03
15,450;0,13;0,03
15,460;0,13;0,03
15,470;0,13;0,03
15,480;0,13;0,03
15,490;0,13;0,02
15,500;0,13;0,02
15,510;0,13;0,02
15,520;0,13;0,02
15,530;0,13;0,01
15,540;0,13;0,01
15,550;0,13;0,01
15,560;0,13;0,00
15,570;0,13;0,00
15,580;0,13;-0,00
15,590;0,13;-0,00
15,600;0,13;-0,01
15,610;0,12;-0,01
15,620;0,12;-0,01
15,630;0,12;-0,01
15,640;0,12;-0,02
15,650;0,11;-0,02
15,660;0,11;-0,02
15,670;0,11;-0,02
15,680;0,11;-0,03
15,690;0,10;-0,03
15,700;0,10;-0,03
15,710;0,10;-0,04
15,720;0,10;-0,04
15,730;0,09;-0,04
15,740;0,09;-0,04
15,750;0,09;-0,05
15,760;0,08;-0,05
15,770;0,08;-0,05
15,780;0,08;-0,06
15,790;0,07;-0,06
15,800;0,07;-0,06
15,810;0,07;-0,06
15,820;0,06;-0,07
15,830;0,06;-0,07
15,840;0,06;-0,07
15,850;0,05;-0,07
15,860;0,05;-0,07
15,870;0,04;-0,08
15,880;0,04;-0,08
15,890;0,04;-0,08
15,900;0,03;-0,08
15,910;0,03;-0,08
15,920;0,03;-0,08
15,930;0,02;-0,08
15,940;0,02;-0,08
15,950;0,01;-0,09
15,960;0,01;-0,09
15,970;0,01;-0,09
15,980;0,00;-0,09
15,990;-0,00;-0,09
16,000;-0,00;-0,09
16,010;-0,01;-0,09
16,020;-0,01;-0,08
16,030;-0,02;-0,09
16,040;-0,02;-0,09
16,050;-0,02;-0,09
16,060;-0,03;-0,08
16,070;-0,03;-0,08
16,080;-0,04;-0,08
16,090;-0,04;-0,08
16,100;-0,04;-0,08
16,110;-0,04;-0,08
16,120;-0,05;-0,08
16,130;-0,05;-0,08
16,140;-0,06;-0,08
16,150;-0,06;-0,08
16,160;-0,06;-0,07
16,170;-0,06;-0,07
16,180;-0,07;-0,07
16,190;-0,07;-0,07
16,200;-0,07;-0,07
16,210;-0,07;-0,07
16,220;-0,08;-0,07
16,230;-0,08;-0,07
16,240;-0,08;-0,06
16,250;-0,08;-0,06
16,260;-0,09;-0,06
16,270;-0,09;-0,06
16,280;-0,09;-0,06
16,290;-0,09;-0,06
16,300;-0,09;-0,06
16,310;-0,09;-0,05
16,320;-0,09;-0,05
16,330;-0,09;-0,05
16,340;-0,10;-0,05
16,350;-0,09;-0,05
16,360;-0,10;-0,05
16,370;-0,10;-0,04
16,380;-0,10;-0,04
16,390;-0,10;-0,04
16,400;-0,10;-0,04
16,410;-0,10;-0,04
16,420;-0,10;-0,04
16,430;-0,10;-0,04
16,440;-0,10;-0,03
16,450;-0,10;-0,03
16,460;-0,10;-0,03
16,470;-0,10;-0,03
16,480;-0,10;-0,02
16,490;-0,10;-0,02
16,500;-0,10;-0,02
16,510;-0,10;-0,01
16,520;-0,10;-0,01
16,530;-0,10;-0,01
16,540;-0,10;-0,01
16,550;-0,10;-0,00
16,560;-0,09;-0,00
16,570;-0,09;-0,00
16,580;-0,09;0,00
16,590;-0,09;0,00
16,600;-0,09;0,01
16,610;-0,09;0,01
16,620;-0,08;0,01
16,630;-0,08;0,01
16,640;-0,08;0,02
16,650;-0,08;0,02
16,660;-0,08;0,02
16,670;-0,08;0,02
16,680;-0,07;0,02
16,690;-0,07;0,03
16,700;-0,07;0,03
16,710;-0,06;0,03
16,720;-0,06;0,03
16,730;-0,06;0,03
16,740;-0,05;0,03
16,750;-0,05;0,04
16,760;-0,04;0,04
16,770;-0,04;0,04
16,780;-0,04;0,04
16,790;-0,03;0,04
16,800;-0,03;0,04
16,810;-0,02;0,04
16,820;-0,02;0,04
16,830;-0,01;0,04
16,840;-0,01;0,04
16,850;-0,00;0,04
16,860;0,00;0,04
16,870;0,01;0,04
16,880;0,01;0,04
16,890;0,01;0,04
16,900;0,02;0,04
16,910;0,02;0,04
16,920;0,03;0,04
16,930;0,03;0,04
16,940;0,04;0,04
16,950;0,04;0,04
16,960;0,05;0,04
16,970;0,05;0,04
16,980;0,06;0,04
16,990;0,06;0,04
17,000;0,07;0,04
17,010;0,07;0,04
17,020;0,08;0,04
17,030;0,08;0,04
17,040;0,08;0,04
17,050;0,09;0,04
17,060;0,09;0,04
17,070;0,09;0,03
17,080;0,10;0,03
17,090;0,10;0,03
17,100;0,11;0,03
17,110;0,11;0,03
17,120;0,11;0,03
17,130;0,11;0,03
17,140;0,12;0,03
17,150;0,12;0,03
17,160;0,12;0,03
17,170;0,12;0,03
17,180;0,13;0,03
17,190;0,13;0,03
17,200;0,13;0,02
17,210;0,14;0,02
17,220;0,14;0,02
17,230;0,14;0,02
17,240;0,14;0,02
17,250;0,14;0,02
17,260;0,15;0,02
17,270;0,15;0,02
17,280;0,15;0,01
17,290;0,15;0,01
17,300;0,15;0,01
17,310;0,15;0,01
17,320;0,15;0,01
17,330;0,15;0,01
17,340;0,15;0,01
17,350;0,16;0,01
17,360;0,16;0,01
17,370;0,16;0,01
17,380;0,16;0,01
17,390;0,16;0,01
17,400;0,15;0,01
17,410;0,15;0,01
17,420;0,15;0,01
17,430;0,15;0,01
17,440;0,15;0,00
17,450;0,15;0,00
17,460;0,15;0,00
17,470;0,14;-0,00
17,480;0,14;-0,00
17,490;0,14;-0,00
17,500;0,14;-0,00
17,510;0,13;-0,00
17,520;0,13;-0,01
17,530;0,13;-0,01
17,540;0,13;-0,01
17,550;0,12;-0,01
17,560;0,12;-0,01
17,570;0,12;-0,01
17,580;0,11;-0,01
17,590;0,11;-0,01
17,600;0,11;-0,01
17,610;0,10;-0,01
17,620;0,10;-0,01
17,630;0,09;-0,01
17,640;0,09;-0,01
17,650;0,08;-0,01
17,660;0,08;-0,01
17,670;0,07;-0,02
17,680;0,07;-0,02
17,690;0,06;-0,02
17,700;0,06;-0,02
17,710;0,05;-0,02
17,720;0,05;-0,02
17,730;0,05;-0,02
17,740;0,04;-0,02
17,750;0,04;-0,02
17,760;0,03;-0,02
17,770;0,03;-0,03
17,780;0,02;-0,02
17,790;0,02;-0,03
17,800;0,01;-0,03
17,810;0,01;-0,03
17,820;-0,00;-0,03
17,830;-0,00;-0,03
17,840;-0,01;-0,03
17,850;-0,01;-0,03
17,860;-0,02;-0,03
17,870;-0,02;-0,03
17,880;-0,03;-0,03
17,890;-0,03;-0,03
17,900;-0,04;-0,03
17,910;-0,04;-0,03
17,920;-0,05;-0,03
17,930;-0,05;-0,03
17,940;-0,05;-0,03
17,950;-0,06;-0,03
17,960;-0,06;-0,03
17,970;-0,06;-0,03
17,980;-0,07;-0,03
17,990;-0,07;-0,03
18,000;-0,07;-0,03
18,010;-0,07;-0,03
18,020;-0,08;-0,03
18,030;-0,08;-0,03
18,040;-0,08;-0,03
18,050;-0,09;-0,03
18,060;-0,09;-0,02
18,070;-0,09;-0,02
18,080;-0,09;-0,02
18,090;-0,09;-0,02
18,100;-0,09;-0,02
18,110;-0,10;-0,02
18,120;-0,10;-0,02
18,130;-0,10;-0,02
18,140;-0,10;-0,02
18,150;-0,10;-0,02
18,160;-0,10;-0,02
18,170;-0,11;-0,02
18,180;-0,11;-0,02
18,190;-0,11;-0,02
18,200;-0,11;-0,02
18,210;-0,11;-0,02
18,220;-0,11;-0,02
18,230;-0,11;-0,02
18,240;-0,11;-0,02
18,250;-0,11;-0,02
18,260;-0,11;-0,01
18,270;-0,11;-0,01
18,280;-0,11;-0,01
18,290;-0,11;-0,01
18,300;-0,11;-0,01
18,310;-0,11;-0,01
18,320;-0,11;-0,01
18,330;-0,11;-0,01
18,340;-0,11;-0,01
18,350;-0,11;-0,01
18,360;-0,11;-0,01
18,370;-0,11;-0,01
18,380;-0,11;-0,01
18,390;-0,11;-0,01
18,400;-0,11;-0,01
18,410;-0,11;-0,01
18,420;-0,10;-0,01
18,430;-0,10;-0,01
18,440;-0,10;-0,01
18,450;-0,10;-0,01
18,460;-0,10;-0,01
18,470;-0,09;-0,00
18,480;-0,09;-0,00
18,490;-0,09;-0,00
18,500;-0,09;-0,00
18,510;-0,08;-0,00
18,520;-0,08;-0,00
18,530;-0,08;-0,00
18,540;-0,08;0,00
18,550;-0,07;0,00
18,560;-0,07;0,00
18,570;-0,06;0,00
18,580;-0,06;0,00
18,590;-0,05;-0,00
18,600;-0,05;-0,00
18,610;-0,05;0,00
18,620;-0,04;0,00
18,630;-0,04;0,00
18,640;-0,04;0,00
18,650;-0,03;0,00
18,660;-0,03;0,00
18,670;-0,02;0,00
18,680;-0,02;0,01
18,690;-0,01;0,01
18,700;-0,01;0,01
18,710;-0,00;0,01
18,720;-0,00;0,01
18,730;0,00;0,01
18,740;0,01;0,01
18,750;0,01;0,01
18,760;0,02;0,01
18,770;0,02;0,01
18,780;0,03;0,01
18,790;0,03;0,01
18,800;0,04;0,01
18,810;0,04;0,01
18,820;0,05;0,01
18,830;0,05;0,01
18,840;0,06;0,01
18,850;0,06;0,01
18,860;0,07;0,01
18,870;0,07;0,01
18,880;0,08;0,01
18,890;0,08;0,01
18,900;0,08;0,01
18,910;0,09;0,01
18,920;0,09;0,01
18,930;0,10;0,01
18,940;0,10;0,01
18,950;0,10;0,01
18,960;0,11;0,01
18,970;0,11;0,01
18,980;0,11;0,01
18,990;0,12;0,01
19,000;0,12;0,01
19,010;0,12;0,01
19,020;0,13;0,01
19,030;0,13;0,01
19,040;0,13;0,01
19,050;0,14;0,01
19,060;0,14;0,01
19,070;0,14;0,01
19,080;0,14;0,01
19,090;0,15;0,01
19,100;0,15;0,01
19,110;0,15;0,01
19,120;0,15;0,01
19,130;0,15;0,01
19,140;0,15;0,01
19,150;0,15;0,01
19,160;0,15;0,01
19,170;0,15;0,01
19,180;0,15;0,01
19,190;0,15;0,01
19,200;0,15;0,01
19,210;0,15;0,01
19,220;0,15;0,01
19,230;0,15;0,01
19,240;0,15;0,01
19,250;0,15;0,01
19,260;0,15;0,01
19,270;0,15;0,01
19,280;0,15;0,01
19,290;0,15;0,01
19,300;0,15;0,01
19,310;0,14;0,01
19,320;0,14;0,01
19,330;0,14;0,01
19,340;0,14;0,01
19,350;0,13;0,01
19,360;0,13;0,01
19,370;0,13;0,01
19,380;0,12;0,01
19,390;0,12;0,01
19,400;0,12;0,02
19,410;0,12;0,02
19,420;0,11;0,02
19,430;0,11;0,02
19,440;0,10;0,02
19,450;0,10;0,02
19,460;0,10;0,02
19,470;0,09;0,02
19,480;0,09;0,02
19,490;0,08;0,02
19,500;0,08;0,02
19,510;0,07;0,02
19,520;0,07;0,02
19,530;0,07;0,02
19,540;0,06;0,02
19,550;0,06;0,02
19,560;0,05;0,02
19,570;0,05;0,02
19,580;0,04;0,02
19,590;0,04;0,02
19,600;0,03;0,02
19,610;0,03;0,02
19,620;0,02;0,02
19,630;0,02;0,02
19,640;0,01;0,02
19,650;0,01;0,02
19,660;0,01;0,02
19,670;-0,00;0,02
19,680;-0,00;0,02
19,690;-0,01;0,02
19,700;-0,01;0,02
19,710;-0,02;0,02
19,720;-0,02;0,02
19,730;-0,03;0,02
19,740;-0,03;0,02
19,750;-0,03;0,01
19,760;-0,04;0,01
19,770;-0,04;0,01
19,780;-0,04;0,01
19,790;-0,05;0,01
19,800;-0,05;0,01
19,810;-0,05;0,01
19,820;-0,06;0,01
19,830;-0,06;0,01
19,840;-0,07;0,01
19,850;-0,07;0,00
19,860;-0,07;0,00
19,870;-0,07;0,00
19,880;-0,08;0,00
19,890;-0,08;-0,00
19,900;-0,08;-0,00
19,910;-0,09;-0,00
19,920;-0,09;-0,00
19,930;-0,09;-0,01
19,940;-0,09;-0,01
19,950;-0,10;-0,01
19,960;-0,10;-0,01
19,970;-0,10;-0,01
19,980;-0,10;-0,01
19,990;-0,10;-0,01
20,000;-0,10;-0,02
20,010;-0,10;-0,02
20,020;-0,10;-0,02
20,030;-0,11;-0,02
20,040;-0,11;-0,02
20,050;-0,11;-0,02
20,060;-0,11;-0,02
20,070;-0,11;-0,02
20,080;-0,11;-0,02
20,090;-0,11;-0,02
20,100;-0,11;-0,02
20,110;-0,11;-0,02
20,120;-0,11;-0,03
20,130;-0,11;-0,03
20,140;-0,11;-0,03
20,150;-0,11;-0,03
20,160;-0,11;-0,03
20,170;-0,11;-0,03
20,180;-0,11;-0,03
20,190;-0,11;-0,03
20,200;-0,11;-0,03
20,210;-0,10;-0,04
20,220;-0,10;-0,04
20,230;-0,10;-0,04
20,240;-0,10;-0,04
20,250;-0,10;-0,04
20,260;-0,10;-0,04
20,270;-0,09;-0,04
20,280;-0,09;-0,05
20,290;-0,09;-0,05
20,300;-0,09;-0,05
20,310;-0,09;-0,05
20,320;-0,08;-0,05
20,330;-0,08;-0,05
20,340;-0,08;-0,05
20,350;-0,07;-0,05
20,360;-0,07;-0,05
20,370;-0,07;-0,05
20,380;-0,06;-0,05
20,390;-0,06;-0,05
20,400;-0,05;-0,05
20,410;-0,05;-0,05
20,420;-0,05;-0,05
20,430;-0,04;-0,05
20,440;-0,04;-0,05
20,450;-0,04;-0,05
20,460;-0,03;-0,06
20,470;-0,03;-0,06
20,480;-0,02;-0,06
20,490;-0,02;-0,06
20,500;-0,02;-0,05
20,510;-0,01;-0,05
20,520;-0,01;-0,05
20,530;-0,00;-0,05
20,540;0,00;-0,05
20,550;0,01;-0,05
20,560;0,01;-0,05
20,570;0,01;-0,05
20,580;0,02;-0,05
20,590;0,02;-0,05
20,600;0,03;-0,05
20,610;0,03;-0,05
20,620;0,03;-0,05
20,630;0,04;-0,05
20,640;0,04;-0,04
20,650;0,05;-0,04
20,660;0,05;-0,04
20,670;0,05;-0,04
20,680;0,06;-0,04
20,690;0,06;-0,04
20,700;0,07;-0,04
20,710;0,07;-0,04
20,720;0,07;-0,04
20,730;0,08;-0,04
20,740;0,08;-0,03
20,750;0,09;-0,03
20,760;0,09;-0,03
20,770;0,09;-0,03
20,780;0,10;-0,03
20,790;0,10;-0,03
20,800;0,10;-0,03
20,810;0,11;-0,03
20,820;0,11;-0,02
20,830;0,11;-0,02
20,840;0,11;-0,02
20,850;0,12;-0,02
20,860;0,12;-0,02
20,870;0,12;-0,02
20,880;0,13;-0,02
20,890;0,13;-0,02
20,900;0,13;-0,01
20,910;0,13;-0,01
20,920;0,14;-0,01
20,930;0,14;-0,01
20,940;0,14;-0,01
20,950;0,14;-0,01
20,960;0,14;-0,01
20,970;0,14;-0,01
20,980;0,14;-0,01
20,990;0,14;-0,00
21,000;0,15;-0,00
21,010;0,15;-0,00
21,020;0,15;0,00
21,030;0,14;0,00
21,040;0,14;0,00
21,050;0,15;0,01
21,060;0,14;0,01
21,070;0,14;0,01
21,080;0,14;0,01
21,090;0,14;0,01
21,100;0,14;0,01
21,110;0,14;0,02
21,120;0,14;0,02
21,130;0,14;0,02
21,140;0,14;0,02
21,150;0,13;0,02
21,160;0,13;0,03
21,170;0,13;0,03
21,180;0,13;0,03
21,190;0,12;0,03
21,200;0,12;0,03
21,210;0,12;0,03
21,220;0,12;0,04
21,230;0,11;0,04
21,240;0,11;0,04
21,250;0,11;0,04
21,260;0,10;0,04
21,270;0,10;0,04
21,280;0,10;0,05
21,290;0,09;0,05
21,300;0,09;0,05
21,310;0,09;0,05
21,320;0,08;0,05
21,330;0,08;0,05
21,340;0,08;0,05
21,350;0,07;0,05
21,360;0,07;0,05
21,370;0,06;0,06
21,380;0,06;0,06
21,390;0,06;0,06
21,400;0,05;0,06
21,410;0,05;0,06
21,420;0,04;0,06
21,430;0,04;0,06
21,440;0,04;0,06
21,450;0,03;0,06
21,460;0,03;0,06
21,470;0,02;0,06
21,480;0,02;0,06
21,490;0,02;0,06
21,500;0,01;0,06
21,510;0,01;0,06
21,520;0,00;0,06
21,530;-0,00;0,06
21,540;-0,00;0,06
21,550;-0,01;0,06
21,560;-0,01;0,06
21,570;-0,02;0,05
21,580;-0,02;0,05
21,590;-0,02;0,05
21,600;-0,03;0,05
21,610;-0,03;0,05
21,620;-0,03;0,05
21,630;-0,04;0,05
21,640;-0,04;0,04
21,650;-0,04;0,04
21,660;-0,05;0,04
21,670;-0,05;0,04
21,680;-0,05;0,04
21,690;-0,06;0,03
21,700;-0,06;0,03
21,710;-0,06;0,03
21,720;-0,06;0,03
21,730;-0,07;0,02
21,740;-0,07;0,02
21,750;-0,07;0,02
21,760;-0,07;0,02
21,770;-0,07;0,01
21,780;-0,08;0,01
21,790;-0,08;0,01
21,800;-0,08;0,01
21,810;-0,08;0,00
21,820;-0,08;0,00
21,830;-0,08;-0,00
21,840;-0,08;-0,00
